totinc,p,ainc,pop,tinc,sinc,year,iso
152638.67285833348,0.9998999999999999,41824010.63252766,35082703.326384775,16728713.138262458,0.02740066449043818,2015,ES
148192.88627022668,0,4.247377026802963e-18,35082703.326384775,1.4136179503522607e-11,2.8661139773321898e-24,2014,ES
148192.88627022668,0.1,1942.0683910692223,35082703.326384775,9.598452572286251e-4,0.0013105004160104557,2014,ES
148192.88627022668,0.2,8851.837259663054,35082703.326384775,2773.1871171188163,0.00597318635357564,2014,ES
148192.88627022668,0.3,34654.87287659363,35082703.326384775,23627.240524513516,0.02338497734189561,2014,ES
148192.88627022668,0.4,51815.08691839057,35082703.326384775,44330.77397521664,0.034964624971205976,2014,ES
148192.88627022668,0.5,68291.89524601835,35082703.326384775,60902.09537290907,0.04608311300549844,2014,ES
148192.88627022668,0.6,93920.77254988955,35082703.326384775,78640.4512270109,0.06337738262188032,2014,ES
148192.88627022668,0.7,124211.95243941796,35082703.326384775,112455.85934128656,0.04190887820786488,2014,ES
148192.88627022668,0.75,159121.58134630395,35082703.326384775,138407.33769322652,0.05368732108238621,2014,ES
148192.88627022668,0.8,243051.29413969535,35082703.326384775,181124.1165800229,0.16401009539452266,2014,ES
148192.88627022668,0.9,410808.20506696374,35082703.326384775,326142.12683768343,0.13860591267446631,2014,ES
148192.88627022668,0.95,800491.5561944804,35082703.326384775,531931.3228667349,0.21606747161528414,2014,ES
148192.88627022668,0.99,1693605.4436937652,35082703.326384775,1425794.9819120448,0.05714192787248485,2014,ES
148192.88627022668,0.9949999999999999,3013740.5754885534,35082703.326384775,2089266.8943772533,0.08134643035410338,2014,ES
148192.88627022668,0.999,7366423.62744367,35082703.326384775,4918037.2221111115,0.04473751359838758,2014,ES
148192.88627022668,0.9998999999999999,40605835.56556083,35082703.326384775,16241469.066274231,0.02740066449043818,2014,ES
51538.03064872332,0,0,24041635,3.0587260906713444e-8,0,1980,ES
51538.03064872332,0.1,79.45184889363422,24041635,0.002210160153392551,1.5416159269873532e-4,1980,ES
51538.03064872332,0.2,884.0656733209548,24041635,659.541199694456,0.0017153656478390374,1980,ES
51538.03064872332,0.3,14500.966275443014,24041635,6318.912823319979,0.028136438457029463,1980,ES
51538.03064872332,0.4,19011.5250254881,24041635,15465.549848832436,0.036888342038267304,1980,ES
51538.03064872332,0.5,29773.86429440764,24041635,24838.679512365223,0.05777066744622531,1980,ES
51538.03064872332,0.6,35701.111657936824,24041635,32580.232364640207,0.0692713928113999,1980,ES
51538.03064872332,0.7,40700.436147772474,24041635,39116.13480967966,0.03948582787842778,1980,ES
51538.03064872332,0.75,45231.78662424955,24041635,42263.6909298927,0.04388195091557116,1980,ES
51538.03064872332,0.8,59396.68571986824,24041635,46882.62599060608,0.11524826418903839,1980,ES
51538.03064872332,0.9,145773.21304369924,24041635,105327.78095275357,0.14142295622165965,1980,ES
51538.03064872332,0.95,313573.05511869537,24041635,193304.28593243985,0.24337216705540787,1980,ES
51538.03064872332,0.99,665686.0366377454,24041635,568564.7223984349,0.06458202110738018,1980,ES
51538.03064872332,0.9949999999999999,1170495.8057322216,24041635,823872.5919898114,0.0908452101098085,1980,ES
51538.03064872332,0.999,2692561.554114414,24041635,1817930.3298801647,0.04701975159314192,1980,ES
51538.03064872332,0.9998999999999999,10413507.988329165,24041635,5405559.096007811,0.020205482936119016,1980,ES
53084.17156818502,0,0,24041635,3.150487873391485e-8,0,1981,ES
53084.17156818502,0.1,81.83540436044325,24041635,0.0022764649579943277,1.5416159269873532e-4,1981,ES
53084.17156818502,0.2,910.5876435205835,24041635,679.3274356852897,0.0017153656478390374,1981,ES
53084.17156818502,0.3,14935.995263706305,24041635,6508.480208019579,0.028136438457029463,1981,ES
53084.17156818502,0.4,19581.87077625274,24041635,15929.51634429741,0.036888342038267304,1981,ES
53084.17156818502,0.5,30667.080223239867,24041635,25583.83989773618,0.05777066744622531,1981,ES
53084.17156818502,0.6,36772.14500767493,24041635,33557.63933557941,0.0692713928113999,1981,ES
53084.17156818502,0.7,41921.44923220565,24041635,40289.618853970045,0.03948582787842778,1981,ES
53084.17156818502,0.75,46588.74022297704,24041635,43531.60165778948,0.04388195091557116,1981,ES
53084.17156818502,0.8,61178.58629146429,24041635,48289.104770324266,0.11524826418903839,1981,ES
53084.17156818502,0.9,150146.40943501022,24041635,108487.61438133619,0.14142295622165965,1981,ES
53084.17156818502,0.95,322980.2467722562,24041635,199103.41451041304,0.24337216705540787,1981,ES
53084.17156818502,0.99,685656.6177368779,24041635,585621.664070388,0.06458202110738018,1981,ES
53084.17156818502,0.9949999999999999,1205610.6799041883,24041635,848588.7697495058,0.0908452101098085,1981,ES
53084.17156818502,0.999,2773338.4007378463,24041635,1872468.2397765697,0.04701975159314192,1981,ES
53084.17156818502,0.9998999999999999,10725913.22797904,24041635,5567725.868888046,0.020205482936119016,1981,ES
54676.69671523057,0,0,24041635,3.24500250959323e-8,0,1982,ES
54676.69671523057,0.1,84.29046649125655,24041635,0.0023447589067341575,1.5416159269873532e-4,1982,ES
54676.69671523057,0.2,937.905272826201,24041635,699.7072587558484,0.0017153656478390374,1982,ES
54676.69671523057,0.3,15384.075121617494,24041635,6703.734614260166,0.028136438457029463,1982,ES
54676.69671523057,0.4,20169.326899540323,24041635,16407.401834626333,0.036888342038267304,1982,ES
54676.69671523057,0.5,31587.092629937066,24041635,26351.355094668266,0.05777066744622531,1982,ES
54676.69671523057,0.6,37875.30935790518,24041635,34564.3685156468,0.0692713928113999,1982,ES
54676.69671523057,0.7,43179.09270917182,24041635,41498.307419589146,0.03948582787842778,1982,ES
54676.69671523057,0.75,47986.40242966635,24041635,44837.54970752316,0.04388195091557116,1982,ES
54676.69671523057,0.8,63013.94388020822,24041635,49737.777913433994,0.11524826418903839,1982,ES
54676.69671523057,0.9,154650.80171806054,24041635,111742.24281277627,0.14142295622165965,1982,ES
54676.69671523057,0.95,332669.6541754239,24041635,205076.51694572545,0.24337216705540787,1982,ES
54676.69671523057,0.99,706226.3162689842,24041635,603190.3139924996,0.06458202110738018,1982,ES
54676.69671523057,0.9949999999999999,1241779.000301314,24041635,874046.432841991,0.0908452101098085,1982,ES
54676.69671523057,0.999,2856538.5527599817,24041635,1928642.2869698668,0.04701975159314192,1982,ES
54676.69671523057,0.9998999999999999,11047690.62481841,24041635,5734757.644954687,0.020205482936119016,1982,ES
56316.99761668749,0,0,24041635,3.342352584881027e-8,0,1983,ES
56316.99761668749,0.1,86.81918048599425,24041635,0.0024151016739361823,1.5416159269873532e-4,1983,ES
56316.99761668749,0.2,966.042431010987,24041635,720.6984765185239,0.0017153656478390374,1983,ES
56316.99761668749,0.3,15845.59737526602,24041635,6904.846652687972,0.028136438457029463,1983,ES
56316.99761668749,0.4,20774.406706526534,24041635,16899.623889665123,0.036888342038267304,1983,ES
56316.99761668749,0.5,32534.70540883518,24041635,27141.895747508315,0.05777066744622531,1983,ES
56316.99761668749,0.6,39011.56863864233,24041635,35601.2995711162,0.0692713928113999,1983,ES
56316.99761668749,0.7,44474.46549044697,24041635,42743.25664217682,0.03948582787842778,1983,ES
56316.99761668749,0.75,49425.99450255634,24041635,46182.67619874886,0.04388195091557116,1983,ES
56316.99761668749,0.8,64904.36219661447,24041635,51229.911250837016,0.11524826418903839,1983,ES
56316.99761668749,0.9,159290.32576960235,24041635,115094.51009715955,0.14142295622165965,1983,ES
56316.99761668749,0.95,342649.7438006866,24041635,211228.81245409723,0.24337216705540787,1983,ES
56316.99761668749,0.99,727413.1057570538,24041635,621286.0234122747,0.06458202110738018,1983,ES
56316.99761668749,0.9949999999999999,1279032.3703103536,24041635,900267.8258272507,0.0908452101098085,1983,ES
56316.99761668749,0.999,2942234.7093427815,24041635,1986501.555578963,0.04701975159314192,1983,ES
56316.99761668749,0.9998999999999999,11379121.343562962,24041635,5906800.374303328,0.020205482936119016,1983,ES
58006.50754518812,0,0,24041635,3.4426231624274576e-8,0,1984,ES
58006.50754518812,0.1,89.42375590057408,24041635,0.0024875547241542677,1.5416159269873532e-4,1984,ES
58006.50754518812,0.2,995.0237039413166,24041635,742.3194308140796,0.0017153656478390374,1984,ES
58006.50754518812,0.3,16320.965296524,24041635,7111.992052268612,0.028136438457029463,1984,ES
58006.50754518812,0.4,21397.63890772233,24041635,17406.612606355076,0.036888342038267304,1984,ES
58006.50754518812,0.5,33510.74657110024,24041635,27956.152619933564,0.05777066744622531,1984,ES
58006.50754518812,0.6,40181.9156978016,24041635,36669.338558249685,0.0692713928113999,1984,ES
58006.50754518812,0.7,45808.69945516038,24041635,44025.554341442126,0.03948582787842778,1984,ES
58006.50754518812,0.75,50908.77433763303,24041635,47568.156484711326,0.04388195091557116,1984,ES
58006.50754518812,0.8,66851.4930625129,24041635,52766.80858836213,0.11524826418903839,1984,ES
58006.50754518812,0.9,164069.03554269043,24041635,118547.34540007434,0.14142295622165965,1984,ES
58006.50754518812,0.95,352929.23611470725,24041635,217565.67682772016,0.24337216705540787,1984,ES
58006.50754518812,0.99,749235.4989297654,24041635,639924.604114643,0.06458202110738018,1984,ES
58006.50754518812,0.9949999999999999,1317403.3414196642,24041635,927275.8606020682,0.0908452101098085,1984,ES
58006.50754518812,0.999,3030501.750623065,24041635,2046096.6022463317,0.04701975159314192,1984,ES
58006.50754518812,0.9998999999999999,11720494.983869852,24041635,6084004.385532428,0.020205482936119016,1984,ES
60287.634611745896,0,0,24367068.58548823,7.991603224320728e-8,0,1985,ES
60287.634611745896,0.1,92.913428056799,24367068.58548823,0.0022717770556170626,1.5411689089340488e-4,1985,ES
60287.634611745896,0.2,1024.4769943556196,24367068.58548823,771.5361500291175,0.0016993152923535325,1985,ES
60287.634611745896,0.3,17013.223429464197,24367068.58548823,7465.293742225157,0.028220087815735106,1985,ES
60287.634611745896,0.4,23565.709003339452,24367068.58548823,18028.24557707765,0.03908879350650145,1985,ES
60287.634611745896,0.5,35880.4260942674,24367068.58548823,32053.39751111847,0.05951539868057252,1985,ES
60287.634611745896,0.6,42039.35162481752,24367068.58548823,38660.36194900523,0.06973130044917528,1985,ES
60287.634611745896,0.7,48275.81491308982,24367068.58548823,45455.480744563894,0.04003790762731654,1985,ES
60287.634611745896,0.75,53942.15841279283,24367068.58548823,52267.90447604631,0.04473733192567757,1985,ES
60287.634611745896,0.8,74156.07610243278,24367068.58548823,55657.07464510581,0.12300379104272384,1985,ES
60287.634611745896,0.9,171181.2531665084,24367068.58548823,127784.15916969205,0.14197045071424713,1985,ES
60287.634611745896,0.95,359013.02264651883,24367068.58548823,223638.6366319686,0.23820010518480175,1985,ES
60287.634611745896,0.99,746003.7337218887,24367068.58548823,638279.7841126545,0.06187037678009416,1985,ES
60287.634611745896,0.9949999999999999,1311559.663655417,24367068.58548823,909008.5386039118,0.08702014415406654,1985,ES
60287.634611745896,0.999,3080739.731518741,24367068.58548823,2119778.066492881,0.045990621065540374,1985,ES
60287.634611745896,0.9998999999999999,11310116.319933347,24367068.58548823,6377080.375464879,0.018760258870300906,1985,ES
62749.57632925817,0,0,24673130.583044425,6.787226418022562e-9,0,1986,ES
62749.57632925817,0.1,96.5597792479869,24673130.583044425,0.001985004265557259,1.5388116525491834e-4,1986,ES
62749.57632925817,0.2,1003.7758822576535,24673130.583044425,803.0372933203511,0.0015996536406726683,1986,ES
62749.57632925817,0.3,18261.11840216405,24673130.583044425,6640.291845640255,0.029101580393698156,1986,ES
62749.57632925817,0.4,26759.18404182579,24673130.583044425,19294.448390984366,0.04264440591824173,1986,ES
62749.57632925817,0.5,38144.758555342196,24673130.583044425,35172.55367813878,0.06078887027888423,1986,ES
62749.57632925817,0.6,43847.34512762134,24673130.583044425,40445.26127421719,0.06987671900372128,1986,ES
62749.57632925817,0.7,54448.43848733894,24673130.583044425,50803.62553710299,0.04338550287705399,1986,ES
62749.57632925817,0.75,57983.25193078086,24673130.583044425,56388.2408744713,0.046202106311070926,1986,ES
62749.57632925817,0.8,80115.31809328604,24673130.583044425,59602.46676515613,0.12767467571877575,1986,ES
62749.57632925817,0.9,168187.59691856423,24673130.583044425,126135.8518092289,0.134014926280979,1986,ES
62749.57632925817,0.95,366030.30589021376,24673130.583044425,227624.81839020565,0.23332766676835426,1986,ES
62749.57632925817,0.99,744904.062853445,24673130.583044425,633518.0378558272,0.05935530615735037,1986,ES
62749.57632925817,0.9949999999999999,1328204.8469518158,24673130.583044425,915604.4400873008,0.08466701607561633,1986,ES
62749.57632925817,0.999,3260688.259131135,24673130.583044425,2202084.129247609,0.046767159316251465,1986,ES
62749.57632925817,0.9998999999999999,12826346.033479327,24673130.583044425,6545374.79623025,0.02044053009408389,1986,ES
69835.59050772508,0,0,24990961.890441153,1.491532467118611e-7,0,1987,ES
69835.59050772508,0.1,107.48130767884054,24990961.890441153,0.0018652336504851861,1.539062058434963e-4,1987,ES
69835.59050772508,0.2,1085.4651286118342,24990961.890441153,893.5937085289205,0.0015543151002521583,1987,ES
69835.59050772508,0.3,21170.172901373204,24990961.890441153,6612.759939324854,0.03031430356278208,1987,ES
69835.59050772508,0.4,30320.480135661797,24990961.890441153,22426.2018118769,0.0434169453071465,1987,ES
69835.59050772508,0.5,44351.00582162473,24990961.890441153,41338.91082199319,0.06350774082266647,1987,ES
69835.59050772508,0.6,50818.87452358609,24990961.890441153,46661.83932485162,0.07276930595720327,1987,ES
69835.59050772508,0.7,61706.26006874738,24990961.890441153,56754.59046205662,0.04417966513931145,1987,ES
69835.59050772508,0.75,65876.11275109193,24990961.890441153,64250.96871114422,0.047165143354665914,1987,ES
69835.59050772508,0.8,85634.21805696038,24990961.890441153,67519.81569743442,0.12262260179139983,1987,ES
69835.59050772508,0.9,178915.55997263978,24990961.890441153,132702.2779276378,0.1280976925031143,1987,ES
69835.59050772508,0.95,409509.10853551194,24990961.890441153,247998.05315828582,0.23455610845888855,1987,ES
69835.59050772508,0.99,808709.5372168429,24990961.890441153,714957.9280049986,0.05790095933443618,1987,ES
69835.59050772508,0.9949999999999999,1415365.3384883306,24990961.890441153,968395.8396293266,0.08106842532286204,1987,ES
69835.59050772508,0.999,3769610.4576244703,24990961.890441153,2394815.7818641644,0.04858052158213456,1987,ES
69835.59050772508,0.9998999999999999,16839012.872295484,24990961.890441153,8151225.524879605,0.024112365557286474,1987,ES
78509.50548372306,0,0,25292479.638621688,1.8971058169383157e-8,0,1988,ES
78509.50548372306,0.1,120.06178452396128,25292479.638621688,0.0017241609429151025,1.529264307350057e-4,1988,ES
78509.50548372306,0.2,1170.3922107567594,25292479.638621688,1004.3023495968864,0.001490764976222414,1988,ES
78509.50548372306,0.3,24972.423271308686,25292479.638621688,6592.365147801857,0.031808152551013186,1988,ES
78509.50548372306,0.4,33134.18818681911,25292479.638621688,26563.344712047467,0.04220404648159276,1988,ES
78509.50548372306,0.5,52092.15647442888,25292479.638621688,47507.86053156025,0.06635140057687516,1988,ES
78509.50548372306,0.6,59193.722790637585,25292479.638621688,54366.73472871863,0.07539688656287598,1988,ES
78509.50548372306,0.7,69640.21079579377,25292479.638621688,65566.82031231496,0.04435145169156105,1988,ES
78509.50548372306,0.75,76382.27413332785,25292479.638621688,74355.73772378573,0.0486452396195285,1988,ES
78509.50548372306,0.8,94400.42694114962,25292479.638621688,78409.14933219257,0.12024076111487046,1988,ES
78509.50548372306,0.9,191530.69674606182,25292479.638621688,140469.5410222988,0.12197930401292016,1988,ES
78509.50548372306,0.95,461204.0316275841,25292479.638621688,269204.9606418278,0.23497997027797013,1988,ES
78509.50548372306,0.99,940894.0670200107,25292479.638621688,828341.0248836211,0.05992230247935142,1988,ES
78509.50548372306,0.9949999999999999,1624972.0917909218,25292479.638621688,1117334.946959946,0.08279110060770231,1988,ES
78509.50548372306,0.999,4277787.260755864,25292479.638621688,2743909.3701072596,0.049038756657027394,1988,ES
78509.50548372306,0.9998999999999999,16209807.319524756,25292479.638621688,9063476.538623285,0.02064693595975032,1988,ES
86559.92545899288,0,1.0664994976281799e-8,25575879.07330616,1.2308126690734296e-8,1.2320938262977434e-14,1989,ES
86559.92545899288,0.1,132.09544976353413,25575879.07330616,0.001585132474872375,1.5260578040367353e-4,1989,ES
86559.92545899288,0.2,1278.5959577120473,25575879.07330616,1107.1666387402654,0.0014771222952563335,1989,ES
86559.92545899288,0.3,28932.576709584428,25575879.07330616,6885.574807170797,0.033424909455693826,1989,ES
86559.92545899288,0.4,36489.923321917595,25575879.07330616,30900.163351662864,0.04215567784794872,1989,ES
86559.92545899288,0.5,59932.65741475868,25575879.07330616,50939.85470131829,0.06923834222009735,1989,ES
86559.92545899288,0.6,67558.89958863432,25575879.07330616,62459.221634058005,0.0780487035200138,1989,ES
86559.92545899288,0.7,79245.15103002581,25575879.07330616,76131.07447024478,0.04577473386779179,1989,ES
86559.92545899288,0.75,87515.64337207776,25575879.07330616,84964.98637367654,0.05055205564700822,1989,ES
86559.92545899288,0.8,103599.8250985443,25575879.07330616,89980.61610463627,0.11968566810703174,1989,ES
86559.92545899288,0.9,203621.4874363557,25575879.07330616,148805.54750633208,0.11761879781933247,1989,ES
86559.92545899288,0.95,501332.2569881211,25575879.07330616,286514.345695723,0.23166944949629098,1989,ES
86559.92545899288,0.99,1036483.5971426221,25575879.07330616,912065.1366019138,0.05987086932241101,1989,ES
86559.92545899288,0.9949999999999999,1750169.952780014,25575879.07330616,1218211.6128483957,0.08087668483999304,1989,ES
86559.92545899288,0.999,4574042.608420379,25575879.07330616,2874137.286468292,0.047558247373123204,1989,ES
86559.92545899288,0.9998999999999999,18953275.89038964,25575879.07330616,10309249.794090409,0.021896132407585738,1989,ES
89845.95376660855,0,0,25861845.263001554,3.665405046108194e-8,0,1990,ES
89845.95376660855,0.1,136.1011682791294,25861845.263001554,0.0014438030851202344,1.5148280203321936e-4,1990,ES
89845.95376660855,0.2,1286.932409894979,25861845.263001554,1149.1132047886222,0.0014323765912018956,1990,ES
89845.95376660855,0.3,30660.113135654767,25861845.263001554,6604.8905119315605,0.03412520191538072,1990,ES
89845.95376660855,0.4,36785.826343368026,25861845.263001554,33060.74104199218,0.04094321981257608,1990,ES
89845.95376660855,0.5,63744.206292813426,25861845.263001554,49245.89796163631,0.07094833280795343,1990,ES
89845.95376660855,0.6,70985.34485119532,25861845.263001554,66841.38158017301,0.07900783716492436,1990,ES
89845.95376660855,0.7,83825.09468507077,25861845.263001554,78052.13489095701,0.046649343220743135,1990,ES
89845.95376660855,0.75,93987.26411530051,25861845.263001554,90527.45577089093,0.05230467270649153,1990,ES
89845.95376660855,0.8,111890.98574249113,25861845.263001554,96819.88257548596,0.12453647721649057,1990,ES
89845.95376660855,0.9,217764.06111767166,25861845.263001554,159970.74601250252,0.12118746142055195,1990,ES
89845.95376660855,0.95,527479.8938557915,25861845.263001554,305136.87533068616,0.23483746200792455,1990,ES
89845.95376660855,0.99,1056852.5459657444,25861845.263001554,940487.5875332585,0.058814699029802235,1990,ES
89845.95376660855,0.9949999999999999,1709886.799556951,25861845.263001554,1226221.7728344668,0.07612526676487832,1990,ES
89845.95376660855,0.999,4228555.281381563,25861845.263001554,2769483.856515246,0.04235805391001798,1990,ES
89845.95376660855,0.9998999999999999,14894763.408031465,25861845.263001554,8016422.841547157,0.01657811262902084,1990,ES
94339.29023426207,0,0,26181457.48437878,1.3248397011423338e-8,0,1991,ES
94339.29023426207,0.1,142.62310401876377,26181457.48437878,0.0013588369871597227,1.5118102294876714e-4,1991,ES
94339.29023426207,0.2,1351.1470614864108,26181457.48437878,1206.3046417969315,0.0014322209316301405,1991,ES
94339.29023426207,0.3,32874.265403300466,26181457.48437878,8106.971974552455,0.03484684411093993,1991,ES
94339.29023426207,0.4,38698.3027421928,26181457.48437878,35768.63303023133,0.041020345442601566,1991,ES
94339.29023426207,0.5,67672.20244049549,26181457.48437878,49036.46415136361,0.07173278733860808,1991,ES
94339.29023426207,0.6,77160.41028863679,26181457.48437878,72791.5737013361,0.0817903230955343,1991,ES
94339.29023426207,0.7,90209.83412020809,26181457.48437878,84501.73914034021,0.04781138054791398,1991,ES
94339.29023426207,0.75,100885.0336985626,26181457.48437878,94843.69722680855,0.053469256260062124,1991,ES
94339.29023426207,0.8,120182.19848325624,26181457.48437878,104648.86564850158,0.12739357926567116,1991,ES
94339.29023426207,0.9,230082.32812593336,26181457.48437878,169112.6049444607,0.12194406357870391,1991,ES
94339.29023426207,0.95,553500.79031216,26181457.48437878,321465.56177456025,0.23468516200947231,1991,ES
94339.29023426207,0.99,1098786.1931650208,26181457.48437878,981594.2803468172,0.05823587343282455,1991,ES
94339.29023426207,0.9949999999999999,1751226.5827461334,26181457.48437878,1255474.875661514,0.07425226873755617,1991,ES
94339.29023426207,0.999,3994991.147493733,26181457.48437878,2792007.7653602394,0.03811234983659179,1991,ES
94339.29023426207,0.9998999999999999,12379545.42645753,26181457.48437878,7271552.66258328,0.013122364388929776,1991,ES
88778.24753487388,0,0,26582431.999999415,1.4024801765934153e-9,0,1992,ES
88778.24753487388,0.1,896.021633026126,26582431.999999415,0.0017509033941986234,0.0010092806040963478,1992,ES
88778.24753487388,0.2,3048.416030500761,26582431.999999415,2261.5305314858365,0.003433742065367174,1992,ES
88778.24753487388,0.3,25841.275940118347,26582431.999999415,16778.650249858656,0.029107666188124957,1992,ES
88778.24753487388,0.4,44013.291840218975,26582431.999999415,32066.345933586093,0.049576662146805346,1992,ES
88778.24753487388,0.5,57829.95748782401,26582431.999999415,54843.84304788131,0.06513978265352358,1992,ES
88778.24753487388,0.6,66217.27151709025,26582431.999999415,61176.72754060574,0.07458727036831717,1992,ES
88778.24753487388,0.7,76772.47867036653,26582431.999999415,72782.81071961852,0.04323833867086012,1992,ES
88778.24753487388,0.75,87028.05459261595,26582431.999999415,80781.32878245134,0.049014289541156844,1992,ES
88778.24753487388,0.8,128181.59902854699,26582431.999999415,95464.18625288941,0.14438401589104885,1992,ES
88778.24753487388,0.9,233268.5432997963,26582431.999999415,179194.06921763395,0.13137708266214843,1992,ES
88778.24753487388,0.95,487913.96357340383,26582431.999999415,311578.7931710996,0.21983491547599737,1992,ES
88778.24753487388,0.99,1040460.7841097993,26582431.999999415,875144.6765687746,0.05859885799734126,1992,ES
88778.24753487388,0.9949999999999999,1747870.6010715067,26582431.999999415,1270993.4686287278,0.07875220111255106,1992,ES
88778.24753487388,0.999,3804296.300684667,26582431.999999415,2715796.1820183466,0.03856650435987554,1992,ES
88778.24753487388,0.9998999999999999,11877988.206131263,26582431.999999415,6734201.486074376,0.013379390262774933,1992,ES
88044.85228654863,0,0,26992073.04686389,1.2879149951156759e-8,0,1993,ES
88044.85228654863,0.1,818.6899966422678,26992073.04686389,0.8139678303101772,9.298556081141227e-4,1993,ES
88044.85228654863,0.2,3037.739426381794,26992073.04686389,2243.8326521373065,0.0034502180962212763,1993,ES
88044.85228654863,0.3,23515.203046877148,26992073.04686389,14683.72432134842,0.02670820886875379,1993,ES
88044.85228654863,0.4,42352.91369253595,26992073.04686389,29241.477739317717,0.04810379322881385,1993,ES
88044.85228654863,0.5,55219.47269969786,26992073.04686389,52365.10561223875,0.06271743465476197,1993,ES
88044.85228654863,0.6,65338.87741285179,26992073.04686389,58584.763163878706,0.0742109001446234,1993,ES
88044.85228654863,0.7,74852.30727738042,26992073.04686389,71666.01596382688,0.0425080543231352,1993,ES
88044.85228654863,0.75,87545.13723526419,26992073.04686389,79083.70445795401,0.049716215634244006,1993,ES
88044.85228654863,0.8,137385.97631733003,26992073.04686389,98663.92279625149,0.15604089591768175,1993,ES
88044.85228654863,0.9,259373.78420129718,26992073.04686389,199077.997056548,0.14729639352289742,1993,ES
88044.85228654863,0.95,496688.2888487011,26992073.04686389,341295.9727325463,0.22565239236574194,1993,ES
88044.85228654863,0.99,938042.7620871711,26992073.04686389,811899.5835899379,0.05327073291202874,1993,ES
88044.85228654863,0.9949999999999999,1474165.5812889491,26992073.04686389,1110745.121780842,0.06697339108440811,1993,ES
88044.85228654863,0.999,3030988.7437903252,26992073.04686389,2231324.401360502,0.0309829569653075,1993,ES
88044.85228654863,0.9998999999999999,10071060.326658217,26992073.04686389,5303704.098544919,0.011438556673241113,1993,ES
88760.33768408487,0,0,27407141.656234864,6.588856712476963e-10,0,1994,ES
88760.33768408487,0.1,225.81671031158746,27407141.656234864,0.0015284212763973385,2.544117296120623e-4,1994,ES
88760.33768408487,0.2,2984.0001732521687,27407141.656234864,2262.8569615597803,0.0033618621234551846,1994,ES
88760.33768408487,0.3,20243.157735967598,27407141.656234864,13252.338538454253,0.022806535288336663,1994,ES
88760.33768408487,0.4,41971.976068797354,27407141.656234864,26178.05090003581,0.047286859383279596,1994,ES
88760.33768408487,0.5,54110.564725912576,27407141.656234864,50836.3463516434,0.06096254941987995,1994,ES
88760.33768408487,0.6,64517.844083459495,27407141.656234864,58274.36361182376,0.07268769561590777,1994,ES
88760.33768408487,0.7,71765.0852930342,27407141.656234864,69552.95205917368,0.040426325071261,1994,ES
88760.33768408487,0.75,79584.70091083838,27407141.656234864,74450.28976797791,0.044831229233318,1994,ES
88760.33768408487,0.8,128477.20323418158,27407141.656234864,88196.79863760949,0.1447461857248185,1994,ES
88760.33768408487,0.9,250516.9889819098,27407141.656234864,190096.69323589077,0.14111989404183414,1994,ES
88760.33768408487,0.95,520535.4075205519,27407141.656234864,334665.9557678589,0.23458018349287404,1994,ES
88760.33768408487,0.99,1050636.7348845825,27407141.656234864,904631.8191652402,0.059183908167631055,1994,ES
88760.33768408487,0.9949999999999999,1679325.4217919966,27407141.656234864,1257522.601348608,0.07567909116204975,1994,ES
88760.33768408487,0.999,3685058.867916397,27407141.656234864,2565669.0771749844,0.03736525871418654,1994,ES
88760.33768408487,0.9998999999999999,13054880.080682779,27407141.656234864,7202663.745157636,0.01470801083155031,1994,ES
89996.0851154205,0,0,27830240.515607055,7.456138277428167e-10,0,1995,ES
89996.0851154205,0.1,238.81012477971237,27830240.515607055,0.0014728497453815597,2.65356125739733e-4,1995,ES
89996.0851154205,0.2,3185.243997586168,27830240.515607055,2294.8699070865446,0.0035393139529359225,1995,ES
89996.0851154205,0.3,20858.14579874462,27830240.515607055,14071.169718539606,0.02317672571200617,1995,ES
89996.0851154205,0.4,41800.832076689825,27830240.515607055,27860.608651063034,0.04644738937597119,1995,ES
89996.0851154205,0.5,54115.69685196758,27830240.515607055,50986.165923428234,0.060131167686420885,1995,ES
89996.0851154205,0.6,64265.41022061213,27830240.515607055,58252.56254409679,0.07140911756127098,1995,ES
89996.0851154205,0.7,71618.02200046503,27830240.515607055,69383.16986693232,0.03978952079338482,1995,ES
89996.0851154205,0.75,79262.8524230602,27830240.515607055,74294.36918726828,0.04403683355859602,1995,ES
89996.0851154205,0.8,126778.54371955476,27830240.515607055,87417.96160890243,0.14087117629279153,1995,ES
89996.0851154205,0.9,251037.83243392198,27830240.515607055,189631.18938965607,0.13947152929594892,1995,ES
89996.0851154205,0.95,525610.0254958804,27830240.515607055,335114.69363049633,0.23361461771221845,1995,ES
89996.0851154205,0.99,1076951.9429720342,27830240.515607055,924391.5035728996,0.059833266168790235,1995,ES
89996.0851154205,0.9949999999999999,1754774.3427856157,27830240.515607055,1297427.3188696045,0.07799336340175943,1995,ES
